bulk_species_node [MG] at P @ dist356,bulk_species_node [MG] at Chlorine @ dist356,bulk_species_node [MG] at P @ dist399,bulk_species_node [MG] at Chlorine @ dist399,bulk_species_node [MG] at P @ dist485,bulk_species_node [MG] at Chlorine @ dist485,bulk_species_node [MG] at P @ dist606,bulk_species_node [MG] at Chlorine @ dist606,bulk_species_node [MG] at P @ dist1028,bulk_species_node [MG] at Chlorine @ dist1028,bulk_species_node [MG] at P @ dist1332,bulk_species_node [MG] at Chlorine @ dist1332,bulk_species_node [MG] at P @ dist1363,bulk_species_node [MG] at Chlorine @ dist1363,bulk_species_node [MG] at P @ dist1459,bulk_species_node [MG] at Chlorine @ dist1459,bulk_species_node [MG] at P @ dist1464,bulk_species_node [MG] at Chlorine @ dist1464,bulk_species_node [MG] at P @ dist1915,bulk_species_node [MG] at Chlorine @ dist1915
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4262993e-05,0.0,0.0,0.0,1.5809344e-05,0.0,3.7569366e-06,0.0,1.7111333e-06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0555263e-05,0.0,0.0,0.0,3.0554424e-05,0.0,8.196686e-06,0.0,3.5936243e-06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.989344e-05,0.0,0.0,0.0,2.9268112e-05,0.0,8.059598e-06,0.0,3.6579215e-06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.306788e-05,0.0,1.5348894e-08,0.0,2.7192491e-05,0.0,7.4708882e-06,0.0,3.3409106e-06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1150786e-05,0.0,3.0123065e-08,0.0,2.896156e-05,0.0,8.2769475e-06,0.0,3.786312e-06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17359846e-07,0.0,6.4858454e-05,0.0,4.262798e-08,0.0,2.4924682e-05,0.0,6.2425365e-06,0.0,2.730084e-06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8887814e-07,0.0,6.428865e-05,0.0,4.2260318e-08,0.0,2.4023402e-05,0.0,6.136978e-06,0.0,2.5599993e-06,0.0,0.0
0.0,1.4650257e-06,0.0,2.2290293e-11,0.0,2.5858022e-08,0.0,4.1215466e-07,0.0,6.325368e-05,0.0,4.6078878e-08,0.0,2.6625163e-05,0.0,7.704412e-06,0.0,3.4177747e-06,0.0,0.0
0.0,4.8525467e-06,0.0,2.5843394e-10,0.0,1.027423e-07,0.0,4.5656705e-07,0.0,6.295238e-05,0.0,3.9155232e-08,0.0,2.5239991e-05,0.0,6.5049812e-06,0.0,2.7957715e-06,0.0,3.60348e-11
0.0,4.8237057e-06,0.0,2.7725047e-10,0.0,1.2990722e-07,0.0,3.7448677e-07,0.0,6.393133e-05,0.0,3.3149252e-08,0.0,2.4264386e-05,0.0,5.661909e-06,0.0,2.3136906e-06,0.0,6.787223e-11
0.0,4.3963e-06,0.0,2.203813e-10,0.0,1.235674e-07,0.0,3.130562e-07,0.0,6.308347e-05,0.0,2.4829726e-08,0.0,2.4270354e-05,0.0,5.2719583e-06,0.0,2.067257e-06,0.0,4.1984197e-11
0.0,4.0500718e-06,0.0,3.0974395e-10,0.0,1.1024932e-07,0.0,2.1944865e-07,0.0,6.359664e-05,0.0,1.7945888e-08,0.0,2.3092352e-05,0.0,4.6368377e-06,0.0,1.7493978e-06,0.0,2.2481236e-11
0.0,3.4072216e-06,0.0,1.9789977e-10,0.0,7.5443666e-08,0.0,1.533489e-07,0.0,6.3329215e-05,0.0,1.0355864e-08,0.0,2.0027377e-05,0.0,3.8826533e-06,0.0,1.3905138e-06,0.0,9.178061e-12
0.0,3.5273526e-06,0.0,1.3505305e-10,0.0,7.2372956e-08,0.0,1.15374135e-07,0.0,6.605496e-05,0.0,8.2886e-09,0.0,1.8242878e-05,0.0,3.4494108e-06,0.0,1.1261761e-06,0.0,4.732751e-12
0.0,3.6458496e-06,0.0,1.9789462e-10,0.0,7.9125414e-08,0.0,1.217053e-07,0.0,6.608929e-05,0.0,7.91914e-09,0.0,1.8868168e-05,0.0,3.5926146e-06,0.0,1.2038506e-06,0.0,3.549132e-12
0.0,3.4705583e-06,0.0,1.8528244e-10,0.0,6.964129e-08,0.0,1.194345e-07,0.0,6.580349e-05,0.0,6.6473635e-09,0.0,1.8075707e-05,0.0,3.3136564e-06,0.0,1.0821283e-06,0.0,3.233006e-12
0.0,3.1482703e-06,0.0,4.1722244e-11,0.0,5.8040733e-08,0.0,1.0070585e-07,0.0,6.4490596e-05,0.0,4.9728968e-09,0.0,1.767323e-05,0.0,3.4432558e-06,0.0,1.075713e-06,0.0,2.2345552e-12
0.0,3.0280219e-06,0.0,4.771347e-11,0.0,4.796194e-08,0.0,7.018918e-08,0.0,6.609717e-05,0.0,3.494129e-09,0.0,1.5695783e-05,0.0,2.7517945e-06,0.0,8.2361186e-07,0.0,1.9002428e-12
0.0,2.9934406e-06,0.0,3.9246295e-10,0.0,4.1125933e-08,0.0,5.8037656e-08,0.0,6.652787e-05,0.0,2.4159488e-09,0.0,1.6018923e-05,0.0,2.6410448e-06,0.0,7.759344e-07,0.0,1.2885029e-12
0.0,2.990346e-06,0.0,1.881619e-10,0.0,4.151992e-08,0.0,6.3851104e-08,0.0,6.5621316e-05,0.0,2.0426798e-09,0.0,1.585942e-05,0.0,2.7648841e-06,0.0,8.3288074e-07,0.0,1.5538419e-12
0.0,3.0337749e-06,0.0,3.665815e-11,0.0,3.9095053e-08,0.0,6.376881e-08,0.0,6.5066364e-05,0.0,2.2930418e-09,0.0,1.719219e-05,0.0,3.2327093e-06,0.0,1.001824e-06,0.0,2.8894582e-12
0.0,2.7230415e-06,0.0,2.9759983e-11,0.0,3.314465e-08,0.0,4.7146763e-08,0.0,6.2833285e-05,0.0,1.9387008e-09,0.0,1.7723036e-05,0.0,3.5661465e-06,0.0,1.0916368e-06,0.0,1.9436742e-12
0.0,2.946835e-06,0.0,4.1706697e-11,0.0,3.537208e-08,0.0,6.218761e-08,0.0,6.471978e-05,0.0,2.4077504e-09,0.0,1.7406805e-05,0.0,3.2334074e-06,0.0,1.0029541e-06,0.0,1.9595781e-12
0.0,2.911608e-06,0.0,3.0128986e-11,0.0,3.9900605e-08,0.0,7.547584e-08,0.0,6.385841e-05,0.0,2.773634e-09,0.0,1.7645027e-05,0.0,3.2758228e-06,0.0,1.0092147e-06,0.0,1.16297125e-10
0.0,2.7767474e-06,0.0,3.5176487e-11,0.0,4.1432386e-08,0.0,6.886026e-08,0.0,6.226183e-05,0.0,2.7975526e-09,0.0,1.867794e-05,0.0,3.450508e-06,0.0,1.0806515e-06,0.0,6.352944e-10
0.0,3.2367977e-06,0.0,3.2323307e-11,0.0,3.6528817e-08,0.0,1.0329361e-07,0.0,6.5658925e-05,0.0,4.094355e-09,0.0,1.8741377e-05,0.0,3.4724055e-06,0.0,1.1364738e-06,0.0,7.61392e-10
0.0,3.5094993e-06,0.0,4.5506e-11,0.0,5.729493e-08,0.0,8.1087435e-08,0.0,6.5837565e-05,0.0,5.2435976e-09,0.0,1.996171e-05,0.0,4.228402e-06,0.0,1.4761744e-06,0.0,1.0312214e-09
0.0,3.0712708e-06,0.0,6.850971e-11,0.0,5.3272352e-08,0.0,7.103054e-08,0.0,6.244825e-05,0.0,4.510288e-09,0.0,2.0280622e-05,0.0,4.273238e-06,0.0,1.505439e-06,0.0,1.3562363e-09
0.0,3.1355946e-06,0.0,1.5853653e-11,0.0,4.954235e-08,0.0,8.321446e-08,0.0,6.270749e-05,0.0,5.0094617e-09,0.0,2.0870275e-05,0.0,4.655242e-06,0.0,1.6977665e-06,0.0,1.6320616e-09
0.0,2.9785024e-06,0.0,4.1483574e-11,0.0,4.281379e-08,0.0,8.6840075e-08,0.0,6.221135e-05,0.0,3.7567047e-09,0.0,2.0212638e-05,0.0,4.4182166e-06,0.0,1.6003152e-06,0.0,1.5427523e-09
